NU_ANO_CENSO,CO_IES,QT_VG_TOTAL,QT_ING,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,SG_IES,NOME_CURSO
2018,699,70.0,11.0,57.0,0.0,0.0,UNIR,ENGENHARIA DE ALIMENTOS
2018,699,50.0,42.0,63.0,0.0,0.0,UNIR,PEDAGOGIA
2018,699,225.0,85.0,67.0,0.0,0.0,UNIR,ADMINISTRAÇÃO
2018,699,56.0,49.0,54.0,0.0,0.0,UNIR,CIÊNCIAS CONTÁBEIS
2018,699,134.0,101.0,74.0,1.0,0.0,UNIR,DIREITO
2018,699,124.0,46.0,62.0,1.0,0.0,UNIR,ENGENHARIA DE PRODUÇÃO
2018,699,50.0,51.0,91.0,0.0,0.0,UNIR,ADMINISTRAÇÃO
2018,699,87.0,47.0,48.0,0.0,0.0,UNIR,GESTÃO AMBIENTAL
2018,699,95.0,50.0,38.0,0.0,0.0,UNIR,LETRAS - PORTUGUÊS
2018,699,59.0,48.0,28.0,0.0,0.0,UNIR,PEDAGOGIA
2018,699,60.0,66.0,17.0,0.0,0.0,UNIR,EDUCAÇÃO BÁSICA INTERCULTURAL
2018,699,95.0,41.0,76.0,0.0,0.0,UNIR,ENGENHARIA AMBIENTAL
2018,699,145.0,32.0,95.0,0.0,0.0,UNIR,ESTATÍSTICA
2018,699,120.0,43.0,89.0,0.0,0.0,UNIR,FÍSICA
2018,699,67.0,1.0,17.0,1.0,0.0,UNIR,FÍSICA
2018,699,119.0,49.0,80.0,0.0,0.0,UNIR,MATEMÁTICA
2018,699,55.0,50.0,35.0,0.0,0.0,UNIR,PEDAGOGIA
2018,699,84.0,47.0,97.0,0.0,0.0,UNIR,ADMINISTRAÇÃO
2018,699,169.0,23.0,9.0,2.0,0.0,UNIR,ARQUEOLOGIA
2018,699,38.0,22.0,16.0,0.0,0.0,UNIR,ARTES VISUAIS
2018,699,93.0,48.0,73.0,2.0,0.0,UNIR,BIBLIOTECONOMIA
2018,699,49.0,42.0,52.0,2.0,0.0,UNIR,CIÊNCIA DA COMPUTAÇÃO
2018,699,46.0,19.0,25.0,0.0,0.0,UNIR,CIÊNCIAS BIOLÓGICAS
2018,699,67.0,29.0,34.0,0.0,0.0,UNIR,CIÊNCIAS BIOLÓGICAS
2018,699,85.0,45.0,77.0,0.0,0.0,UNIR,CIÊNCIAS CONTÁBEIS
2018,699,106.0,43.0,93.0,2.0,0.0,UNIR,CIÊNCIAS ECONÔMICAS
2018,699,89.0,44.0,51.0,2.0,0.0,UNIR,CIÊNCIAS SOCIAIS
2018,699,15.0,13.0,15.0,0.0,0.0,UNIR,COMPUTAÇÃO
2018,699,100.0,101.0,103.0,0.0,0.0,UNIR,DIREITO
2018,699,45.0,46.0,60.0,0.0,0.0,UNIR,EDUCAÇÃO FÍSICA
2018,699,43.0,32.0,26.0,0.0,0.0,UNIR,ENFERMAGEM
2018,699,50.0,50.0,28.0,0.0,0.0,UNIR,ENGENHARIA CIVIL
2018,699,53.0,56.0,22.0,0.0,0.0,UNIR,ENGENHARIA ELÉTRICA
2018,699,108.0,45.0,83.0,0.0,0.0,UNIR,FILOSOFIA
2018,699,123.0,38.0,40.0,0.0,0.0,UNIR,FÍSICA
2018,699,71.0,25.0,36.0,0.0,0.0,UNIR,GEOGRAFIA
2018,699,71.0,21.0,24.0,0.0,0.0,UNIR,GEOGRAFIA
2018,699,71.0,31.0,31.0,0.0,0.0,UNIR,HISTÓRIA
2018,699,61.0,15.0,18.0,2.0,0.0,UNIR,LETRAS - ESPANHOL
2018,699,43.0,27.0,33.0,2.0,0.0,UNIR,LETRAS - INGLÊS
2018,699,40.0,39.0,17.0,1.0,0.0,UNIR,LETRAS - LIBRAS
2018,699,70.0,65.0,33.0,0.0,0.0,UNIR,LETRAS - PORTUGUÊS
2018,699,60.0,39.0,59.0,1.0,1.0,UNIR,MATEMÁTICA
2018,699,40.0,41.0,24.0,0.0,0.0,UNIR,MEDICINA
2018,699,26.0,24.0,27.0,0.0,0.0,UNIR,MÚSICA
2018,699,55.0,45.0,40.0,1.0,0.0,UNIR,PEDAGOGIA
2018,699,30.0,28.0,23.0,0.0,0.0,UNIR,PSICOLOGIA
2018,699,96.0,33.0,50.0,1.0,0.0,UNIR,QUÍMICA
2018,699,68.0,11.0,14.0,1.0,1.0,UNIR,TEATRO
2018,699,195.0,11.0,33.0,0.0,0.0,UNIR,ENGENHARIA DE PESCA
2018,699,108.0,48.0,13.0,0.0,1.0,UNIR,ZOOTECNIA
2018,699,90.0,49.0,60.0,0.0,0.0,UNIR,AGRONOMIA
2018,699,159.0,52.0,37.0,0.0,0.0,UNIR,EDUCAÇÃO DO CAMPO
2018,699,155.0,29.0,50.0,0.0,0.0,UNIR,ENGENHARIA FLORESTAL
2018,699,118.0,49.0,78.0,0.0,0.0,UNIR,HISTÓRIA
2018,699,90.0,45.0,21.0,0.0,0.0,UNIR,MEDICINA VETERINÁRIA
2018,699,47.0,33.0,24.0,0.0,0.0,UNIR,PEDAGOGIA
2018,699,45.0,42.0,60.0,0.0,0.0,UNIR,ADMINISTRAÇÃO
2018,699,72.0,50.0,63.0,0.0,0.0,UNIR,CIÊNCIAS CONTÁBEIS
2018,699,98.0,29.0,94.0,0.0,0.0,UNIR,LETRAS
2018,699,91.0,59.0,29.0,0.0,0.0,UNIR,PEDAGOGIA
2018,1540,100.0,49.0,6.0,0.0,0.0,IESUR,ADMINISTRAÇÃO
2018,1540,100.0,29.0,8.0,0.0,0.0,IESUR,CIÊNCIAS CONTÁBEIS
2018,1540,100.0,102.0,29.0,0.0,0.0,IESUR,DIREITO
2018,1540,50.0,54.0,7.0,0.0,0.0,IESUR,ENFERMAGEM
2018,1540,50.0,45.0,69.0,0.0,0.0,IESUR,FARMÁCIA
2018,1540,100.0,10.0,88.0,0.0,0.0,IESUR,PSICOLOGIA
2018,4613,399.0,28.0,5.0,1.0,0.0,FAEMA,ADMINISTRAÇÃO
2018,4613,220.0,67.0,19.0,0.0,0.0,FAEMA,AGRONOMIA
2018,4613,179.0,17.0,1.0,1.0,0.0,FAEMA,ARQUITETURA E URBANISMO
2018,4613,298.0,54.0,2.0,1.0,0.0,FAEMA,CIÊNCIAS CONTÁBEIS
2018,4613,120.0,120.0,0.0,0.0,0.0,FAEMA,DIREITO
2018,4613,384.0,0.0,1.0,0.0,0.0,FAEMA,EDUCAÇÃO FÍSICA
2018,4613,580.0,22.0,1.0,0.0,0.0,FAEMA,EDUCAÇÃO FÍSICA
2018,4613,239.0,88.0,26.0,1.0,0.0,FAEMA,ENFERMAGEM
2018,4613,335.0,24.0,3.0,4.0,0.0,FAEMA,ENGENHARIA AMBIENTAL E SANITÁRIA
2018,4613,152.0,53.0,11.0,3.0,0.0,FAEMA,ENGENHARIA CIVIL
2018,4613,315.0,52.0,7.0,0.0,0.0,FAEMA,FARMÁCIA
2018,4613,389.0,36.0,8.0,2.0,0.0,FAEMA,FISIOTERAPIA
2018,4613,392.0,0.0,0.0,1.0,0.0,FAEMA,FÍSICA
2018,4613,300.0,0.0,1.0,0.0,0.0,FAEMA,GESTÃO AMBIENTAL
2018,4613,300.0,36.0,12.0,2.0,0.0,FAEMA,PSICOLOGIA
2018,4613,392.0,0.0,0.0,0.0,0.0,FAEMA,QUÍMICA
2018,4785,41.0,42.0,6.0,0.0,0.0,IFRO,AGRONOMIA
2018,4785,40.0,49.0,31.0,0.0,0.0,IFRO,CIÊNCIAS BIOLÓGICAS
2018,4785,40.0,37.0,17.0,0.0,0.0,IFRO,AGRONEGÓCIO
2018,4785,40.0,40.0,4.0,0.0,0.0,IFRO,GEOGRAFIA
2018,4785,40.0,42.0,13.0,0.0,0.0,IFRO,MATEMÁTICA
2018,4785,40.0,43.0,7.0,0.0,0.0,IFRO,ZOOTECNIA
2018,4785,80.0,79.0,39.0,1.0,0.0,IFRO,AGRONOMIA
2018,4785,48.0,42.0,25.0,0.0,0.0,IFRO,CIÊNCIAS BIOLÓGICAS
2018,4785,40.0,36.0,13.0,0.0,0.0,IFRO,GESTÃO AMBIENTAL
2018,4785,80.0,74.0,8.0,0.0,0.0,IFRO,ZOOTECNIA
2018,4785,40.0,39.0,6.0,0.0,0.0,IFRO,CIÊNCIAS - QUÍMICA/BIOLOGIA
2018,4785,80.0,98.0,56.0,1.0,0.0,IFRO,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2018,4785,50.0,47.0,13.0,0.0,0.0,IFRO,ENGENHARIA FLORESTAL
2018,4785,40.0,33.0,38.0,0.0,0.0,IFRO,QUÍMICA
2018,4785,41.0,38.0,24.0,0.0,0.0,IFRO,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2018,4785,40.0,55.0,16.0,0.0,0.0,IFRO,ENGENHARIA CIVIL
2018,4785,40.0,40.0,27.0,0.0,0.0,IFRO,ENGENHARIA DE CONTROLE E AUTOMAÇÃO
2018,4785,40.0,40.0,30.0,0.0,0.0,IFRO,FÍSICA
2018,4785,40.0,36.0,13.0,0.0,0.0,IFRO,GESTÃO COMERCIAL
2018,4785,40.0,45.0,35.0,0.0,0.0,IFRO,GESTÃO PÚBLICA
2018,4785,40.0,41.0,32.0,0.0,0.0,IFRO,REDES DE COMPUTADORES
2018,4785,40.0,40.0,29.0,0.0,0.0,IFRO,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2018,4785,40.0,47.0,14.0,0.0,0.0,IFRO,ARQUITETURA E URBANISMO
2018,4785,40.0,42.0,38.0,0.0,0.0,IFRO,MATEMÁTICA
2018,4785,300.0,,,,,IFRO,PEDAGOGIA
2018,1917,100.0,0.0,9.0,0.0,0.0,FACIMED,ADMINISTRAÇÃO
2018,1917,200.0,12.0,29.0,1.0,0.0,FACIMED,ARQUITETURA E URBANISMO
2018,1917,100.0,5.0,27.0,1.0,0.0,FACIMED,CIÊNCIAS CONTÁBEIS
2018,1917,200.0,43.0,50.0,0.0,0.0,FACIMED,EDUCAÇÃO FÍSICA
2018,1917,217.0,73.0,55.0,2.0,1.0,FACIMED,ENFERMAGEM
2018,1917,200.0,39.0,32.0,0.0,0.0,FACIMED,ENGENHARIA CIVIL
2018,1917,200.0,40.0,52.0,0.0,0.0,FACIMED,ENGENHARIA ELÉTRICA
2018,1917,200.0,24.0,26.0,0.0,0.0,FACIMED,FARMÁCIA
2018,1917,200.0,68.0,69.0,0.0,0.0,FACIMED,FISIOTERAPIA
2018,1917,85.0,85.0,18.0,0.0,0.0,FACIMED,MEDICINA
2018,1917,224.0,76.0,39.0,0.0,0.0,FACIMED,MEDICINA VETERINÁRIA
2018,1917,217.0,84.0,47.0,1.0,0.0,FACIMED,ODONTOLOGIA
2018,1917,200.0,33.0,44.0,0.0,1.0,FACIMED,PSICOLOGIA
2018,1917,1100.0,,,,,FACIMED,CIÊNCIAS BIOLÓGICAS
2018,1917,2150.0,,,,,FACIMED,CIÊNCIAS CONTÁBEIS
2018,1917,2150.0,,,,,FACIMED,GESTÃO PÚBLICA
2018,1917,1050.0,,,,,FACIMED,HISTÓRIA
2018,1917,2050.0,,,,,FACIMED,PEDAGOGIA
2018,4255,120.0,24.0,204.0,0.0,0.0,UNESC,ADMINISTRAÇÃO
2018,4255,150.0,73.0,67.0,0.0,0.0,UNESC,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2018,4255,100.0,44.0,52.0,0.0,0.0,UNESC,ARQUITETURA E URBANISMO
2018,4255,120.0,29.0,9.0,0.0,0.0,UNESC,BIOMEDICINA
2018,4255,100.0,40.0,229.0,0.0,0.0,UNESC,CIÊNCIAS CONTÁBEIS
2018,4255,40.0,0.0,3.0,0.0,0.0,UNESC,CIÊNCIAS ECONÔMICAS
2018,4255,200.0,199.0,690.0,1.0,0.0,UNESC,DIREITO
2018,4255,100.0,3.0,171.0,0.0,0.0,UNESC,ENGENHARIA AMBIENTAL
2018,4255,120.0,56.0,113.0,0.0,0.0,UNESC,ENGENHARIA CIVIL
2018,4255,80.0,1.0,68.0,0.0,0.0,UNESC,ENGENHARIA DE PRODUÇÃO
2018,4255,200.0,24.0,12.0,0.0,0.0,UNESC,LETRAS - PORTUGUÊS E INGLÊS
2018,4255,80.0,28.0,32.0,0.0,0.0,UNESC,NUTRIÇÃO
2018,4255,100.0,0.0,12.0,0.0,0.0,UNESC,PEDAGOGIA
2018,4255,80.0,61.0,146.0,0.0,0.0,UNESC,PSICOLOGIA
2018,4255,150.0,3.0,28.0,0.0,0.0,UNESC,SISTEMA DE INFORMAÇÃO
2018,13792,413.0,43.0,19.0,1.0,0.0,FANORTE CACOAL,ADMINISTRAÇÃO
2018,13792,132.0,38.0,11.0,0.0,0.0,FANORTE CACOAL,AGRONOMIA
2018,13792,79.0,35.0,16.0,0.0,0.0,FANORTE CACOAL,BIOMEDICINA
2018,13792,168.0,37.0,17.0,0.0,1.0,FANORTE CACOAL,CIÊNCIAS CONTÁBEIS
2018,13792,245.0,78.0,23.0,0.0,0.0,FANORTE CACOAL,ENFERMAGEM
2018,13792,624.0,61.0,25.0,0.0,0.0,FANORTE CACOAL,ENGENHARIA CIVIL
2018,13792,313.0,67.0,14.0,0.0,0.0,FANORTE CACOAL,FARMÁCIA
2018,1699,70.0,25.0,5.0,0.0,0.0,UNICENTRO,ADMINISTRAÇÃO
2018,1699,70.0,0.0,4.0,0.0,0.0,UNICENTRO,CIÊNCIAS BIOLÓGICAS
2018,1699,70.0,49.0,9.0,0.0,0.0,UNICENTRO,CIÊNCIAS CONTÁBEIS
2018,1699,60.0,0.0,1.0,0.0,0.0,UNICENTRO,PEDAGOGIA
2018,1699,100.0,0.0,0.0,0.0,0.0,UNICENTRO,SERVIÇO SOCIAL
2018,450,174.0,80.0,63.0,3.0,0.0,CEULJI/ULBRA,ADMINISTRAÇÃO
2018,450,163.0,27.0,16.0,0.0,1.0,CEULJI/ULBRA,AGRONOMIA
2018,450,164.0,18.0,20.0,0.0,0.0,CEULJI/ULBRA,ARQUITETURA E URBANISMO
2018,450,175.0,25.0,24.0,0.0,0.0,CEULJI/ULBRA,BIOMEDICINA
2018,450,160.0,6.0,12.0,0.0,0.0,CEULJI/ULBRA,CIÊNCIAS BIOLÓGICAS
2018,450,166.0,12.0,31.0,0.0,0.0,CEULJI/ULBRA,CIÊNCIAS CONTÁBEIS
2018,450,323.0,185.0,67.0,0.0,1.0,CEULJI/ULBRA,DIREITO
2018,450,161.0,4.0,15.0,0.0,0.0,CEULJI/ULBRA,EDUCAÇÃO FÍSICA
2018,450,164.0,8.0,20.0,0.0,0.0,CEULJI/ULBRA,ENFERMAGEM
2018,450,174.0,20.0,7.0,0.0,0.0,CEULJI/ULBRA,FARMÁCIA
2018,450,182.0,27.0,14.0,0.0,0.0,CEULJI/ULBRA,FISIOTERAPIA
2018,450,162.0,21.0,16.0,0.0,0.0,CEULJI/ULBRA,MEDICINA VETERINÁRIA
2018,450,160.0,2.0,38.0,0.0,0.0,CEULJI/ULBRA,SERVIÇO SOCIAL
2018,450,161.0,10.0,14.0,0.0,0.0,CEULJI/ULBRA,SISTEMAS DE INFORMAÇÃO
2018,4411,347.0,51.0,43.0,0.0,0.0,,ADMINISTRAÇÃO
2018,4411,267.0,29.0,21.0,0.0,0.0,,ARQUITETURA E URBANISMO
2018,4411,141.0,36.0,23.0,0.0,0.0,,BIOMEDICINA
2018,4411,230.0,46.0,61.0,0.0,0.0,,CIÊNCIAS CONTÁBEIS
2018,4411,174.0,63.0,49.0,0.0,0.0,,ENFERMAGEM
2018,4411,336.0,3.0,23.0,0.0,0.0,,ENGENHARIA AMBIENTAL
2018,4411,100.0,81.0,67.0,0.0,0.0,,ENGENHARIA CIVIL
2018,4411,242.0,55.0,28.0,0.0,0.0,,FARMÁCIA
2018,4411,111.0,29.0,23.0,0.0,0.0,,FISIOTERAPIA
2018,4411,100.0,43.0,17.0,0.0,0.0,,NUTRIÇÃO
2018,4411,115.0,58.0,24.0,0.0,0.0,,ODONTOLOGIA
2018,4411,444.0,4.0,10.0,0.0,0.0,,PEDAGOGIA
2018,4411,229.0,45.0,43.0,0.0,0.0,,PSICOLOGIA
2018,2779,50.0,14.0,2.0,2.0,0.0,FIOURO,ADMINISTRAÇÃO
2018,2779,50.0,18.0,7.0,1.0,0.0,FIOURO,CIÊNCIAS CONTÁBEIS
2018,2779,60.0,33.0,7.0,1.0,0.0,FIOURO,ENFERMAGEM
2018,2779,50.0,0.0,2.0,0.0,0.0,FIOURO,ENGENHARIA AMBIENTAL
2018,2779,60.0,17.0,9.0,0.0,0.0,FIOURO,ENGENHARIA CIVIL
2018,2779,50.0,45.0,2.0,0.0,0.0,FIOURO,FARMÁCIA
2018,2779,50.0,19.0,2.0,1.0,0.0,FIOURO,PEDAGOGIA
2018,2779,50.0,48.0,0.0,0.0,0.0,FIOURO,PSICOLOGIA
2018,1403,430.0,33.0,27.0,0.0,0.0,FAP,ADMINISTRAÇÃO
2018,1403,309.0,48.0,44.0,0.0,1.0,FAP,CIÊNCIAS CONTÁBEIS
2018,1403,404.0,50.0,25.0,0.0,0.0,FAP,ENFERMAGEM
2018,1403,396.0,26.0,22.0,0.0,0.0,FAP,PEDAGOGIA
2018,1403,492.0,38.0,38.0,0.0,0.0,FAP,PSICOLOGIA
2018,788,154.0,28.0,20.0,5.0,0.0,FARO,ADMINISTRAÇÃO
2018,788,137.0,37.0,22.0,4.0,0.0,FARO,CIÊNCIAS CONTÁBEIS
2018,788,899.0,293.0,217.0,1.0,0.0,FARO,DIREITO
2018,788,257.0,26.0,130.0,2.0,0.0,FARO,ENGENHARIA CIVIL
2018,788,125.0,7.0,44.0,3.0,0.0,FARO,ENGENHARIA FLORESTAL
2018,900,276.0,3.0,0.0,0.0,0.0,FATEC,ADMINISTRAÇÃO
2018,900,253.0,0.0,0.0,0.0,0.0,FATEC,CIÊNCIAS CONTÁBEIS
2018,900,1.0,1.0,0.0,0.0,0.0,FATEC,CIÊNCIAS ECONÔMICAS
2018,900,424.0,61.0,0.0,0.0,0.0,FATEC,PEDAGOGIA
2018,900,2.0,1.0,0.0,0.0,0.0,FATEC,PEDAGOGIA
2018,900,122.0,0.0,0.0,0.0,0.0,FATEC,SISTEMAS DE INFORMAÇÃO
2018,900,167.0,10.0,0.0,0.0,0.0,FATEC,SISTEMAS PARA INTERNET
2018,1087,101.0,69.0,11.0,0.0,0.0,FIMCA,ADMINISTRAÇÃO
2018,1087,100.0,79.0,68.0,1.0,1.0,FIMCA,AGRONOMIA
2018,1087,100.0,13.0,0.0,0.0,0.0,FIMCA,ARQUITETURA E URBANISMO
2018,1087,101.0,26.0,4.0,2.0,0.0,FIMCA,BIOMEDICINA
2018,1087,101.0,15.0,9.0,0.0,0.0,FIMCA,CIÊNCIAS BIOLÓGICAS
2018,1087,100.0,30.0,2.0,0.0,0.0,FIMCA,CIÊNCIAS CONTÁBEIS
2018,1087,102.0,35.0,59.0,3.0,0.0,FIMCA,ENFERMAGEM
2018,1087,101.0,48.0,14.0,0.0,1.0,FIMCA,FARMÁCIA
2018,1087,100.0,25.0,2.0,0.0,0.0,FIMCA,FISIOTERAPIA
2018,1087,100.0,17.0,2.0,0.0,1.0,FIMCA,FONOAUDIOLOGIA
2018,1087,100.0,27.0,1.0,0.0,0.0,FIMCA,GASTRONOMIA
2018,1087,100.0,11.0,2.0,0.0,0.0,FIMCA,GESTÃO COMERCIAL
2018,1087,100.0,0.0,2.0,1.0,0.0,FIMCA,GESTÃO HOSPITALAR
2018,1087,80.0,80.0,1.0,0.0,0.0,FIMCA,MEDICINA
2018,1087,101.0,43.0,1.0,1.0,0.0,FIMCA,MEDICINA VETERINÁRIA
2018,1087,100.0,34.0,27.0,0.0,0.0,FIMCA,NUTRIÇÃO
2018,1087,60.0,22.0,0.0,0.0,0.0,FIMCA,ODONTOLOGIA
2018,1087,104.0,59.0,4.0,0.0,0.0,FIMCA,PSICOLOGIA
2018,1087,101.0,29.0,3.0,0.0,0.0,FIMCA,SERVIÇO SOCIAL
2018,1087,100.0,0.0,0.0,0.0,0.0,FIMCA,TERAPIA OCUPACIONAL
2018,1087,50.0,0.0,0.0,0.0,0.0,FIMCA,TURISMO
2018,1087,104.0,36.0,29.0,1.0,0.0,FIMCA,ZOOTECNIA
2018,1414,638.0,156.0,146.0,4.0,0.0,UniSL,ADMINISTRAÇÃO
2018,1414,285.0,158.0,51.0,4.0,0.0,UniSL,ARQUITETURA E URBANISMO
2018,1414,312.0,148.0,94.0,7.0,0.0,UniSL,BIOMEDICINA
2018,1414,150.0,3.0,12.0,1.0,0.0,UniSL,CIÊNCIAS BIOLÓGICAS
2018,1414,258.0,55.0,59.0,3.0,0.0,UniSL,CIÊNCIAS BIOLÓGICAS
2018,1414,281.0,151.0,70.0,3.0,0.0,UniSL,CIÊNCIAS CONTÁBEIS
2018,1414,372.0,229.0,114.0,0.0,0.0,UniSL,DIREITO
2018,1414,150.0,0.0,2.0,0.0,0.0,UniSL,ENFERMAGEM
2018,1414,331.0,251.0,161.0,4.0,0.0,UniSL,ENFERMAGEM
2018,1414,337.0,144.0,44.0,2.0,0.0,UniSL,ENGENHARIA CIVIL
2018,1414,223.0,84.0,44.0,1.0,0.0,UniSL,ESTÉTICA E COSMÉTICA
2018,1414,347.0,178.0,35.0,0.0,0.0,UniSL,FARMÁCIA
2018,1414,160.0,102.0,49.0,1.0,0.0,UniSL,FISIOTERAPIA
2018,1414,148.0,44.0,33.0,1.0,0.0,UniSL,FONOAUDIOLOGIA
2018,1414,387.0,316.0,74.0,0.0,0.0,UniSL,MEDICINA
2018,1414,321.0,97.0,70.0,1.0,0.0,UniSL,NUTRIÇÃO
2018,1414,260.0,85.0,51.0,1.0,0.0,UniSL,ODONTOLOGIA
2018,1414,103.0,92.0,13.0,0.0,2.0,UniSL,PSICOLOGIA
2018,1414,394.0,,,,,UniSL,ADMINISTRAÇÃO
2018,1414,384.0,,,,,UniSL,CIÊNCIAS BIOLÓGICAS
2018,1414,389.0,,,,,UniSL,CIÊNCIAS CONTÁBEIS
2018,1414,384.0,,,,,UniSL,CIÊNCIAS SOCIAIS
2018,1414,384.0,,,,,UniSL,EDUCAÇÃO ESPECIAL
2018,1414,384.0,,,,,UniSL,FILOSOFIA
2018,1414,384.0,,,,,UniSL,GEOGRAFIA
2018,1414,384.0,,,,,UniSL,GESTÃO COMERCIAL
2018,1414,388.0,,,,,UniSL,GESTÃO DE RECURSOS HUMANOS
2018,1414,384.0,,,,,UniSL,GESTÃO FINANCEIRA
2018,1414,384.0,,,,,UniSL,HISTÓRIA
2018,1414,384.0,,,,,UniSL,LOGÍSTICA
2018,1414,748.0,,,,,UniSL,PEDAGOGIA
2018,1414,384.0,,,,,UniSL,PROCESSOS GERENCIAIS
2018,1515,47.0,47.0,14.0,0.0,0.0,UNIRON,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2018,1515,1.0,3.0,16.0,0.0,0.0,UNIRON,CIÊNCIAS BIOLÓGICAS
2018,1515,7.0,7.0,14.0,0.0,0.0,UNIRON,ENGENHARIA AMBIENTAL E SANITÁRIA
2018,1515,62.0,61.0,53.0,0.0,0.0,UNIRON,ENGENHARIA CIVIL
2018,1515,45.0,45.0,45.0,0.0,0.0,UNIRON,ENGENHARIA ELÉTRICA
2018,1515,76.0,76.0,0.0,0.0,0.0,UNIRON,ODONTOLOGIA
2018,1515,17.0,17.0,20.0,0.0,0.0,UNIRON,PEDAGOGIA
2018,1515,88.0,88.0,7.0,0.0,0.0,UNIRON,PSICOLOGIA
2018,1722,100.0,72.0,56.0,0.0,0.0,FIP,ADMINISTRAÇÃO
2018,1722,100.0,33.0,27.0,0.0,0.0,FIP,PEDAGOGIA
2018,1722,100.0,56.0,44.0,0.0,0.0,FIP,SISTEMAS DE INFORMAÇÃO
2018,1728,45.0,45.0,69.0,0.0,0.0,UNIRON,ADMINISTRAÇÃO
2018,1728,204.0,34.0,90.0,0.0,0.0,UNIRON,ARQUITETURA E URBANISMO
2018,1728,33.0,33.0,56.0,0.0,0.0,UNIRON,CIÊNCIAS CONTÁBEIS
2018,1728,28.0,28.0,19.0,0.0,0.0,UNIRON,COMUNICAÇÃO SOCIAL - JORNALISMO
2018,1728,19.0,19.0,23.0,0.0,0.0,UNIRON,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
2018,1728,340.0,339.0,187.0,0.0,0.0,UNIRON,DIREITO
2018,1728,41.0,41.0,74.0,0.0,0.0,UNIRON,ENFERMAGEM
2018,1728,19.0,15.0,35.0,0.0,0.0,UNIRON,FISIOTERAPIA
2018,1728,1.0,1.0,11.0,0.0,0.0,UNIRON,GESTÃO AMBIENTAL
2018,1728,1.0,1.0,5.0,0.0,0.0,UNIRON,GESTÃO COMERCIAL
2018,1728,2.0,2.0,14.0,0.0,0.0,UNIRON,GESTÃO DE RECURSOS HUMANOS
2018,1728,9.0,9.0,30.0,0.0,0.0,UNIRON,REDES DE COMPUTADORES
2018,1728,40.0,40.0,48.0,0.0,0.0,UNIRON,SISTEMAS DE INFORMAÇÃO
2018,1738,120.0,4.0,10.0,0.0,0.0,ULBRA ILES,ADMINISTRAÇÃO
2018,1738,177.0,106.0,65.0,0.0,0.0,ULBRA ILES,DIREITO
2018,1738,246.0,25.0,23.0,0.0,0.0,ULBRA ILES,EDUCAÇÃO FÍSICA
2018,1738,140.0,1.0,22.0,0.0,0.0,ULBRA ILES,ENGENHARIA DE PRODUÇÃO
2018,1738,145.0,26.0,16.0,0.0,0.0,ULBRA ILES,PSICOLOGIA
2018,1738,15.0,0.0,26.0,0.0,0.0,ULBRA ILES,SISTEMAS ELÉTRICOS
2018,2058,101.0,41.0,3.0,0.0,0.0,UNNESA,EDUCAÇÃO FÍSICA
2018,2058,101.0,52.0,26.0,1.0,0.0,UNNESA,EDUCAÇÃO FÍSICA
2018,2058,100.0,27.0,0.0,0.0,0.0,UNNESA,ENGENHARIA DE PRODUÇÃO
2018,2058,100.0,56.0,51.0,0.0,0.0,UNNESA,ENGENHARIA ELÉTRICA
2018,2058,101.0,15.0,9.0,0.0,0.0,UNNESA,ESTÉTICA E COSMÉTICA
2018,2058,100.0,15.0,0.0,0.0,0.0,UNNESA,GESTÃO DE SEGURANÇA PRIVADA
2018,2058,103.0,10.0,5.0,0.0,0.0,UNNESA,LETRAS - PORTUGUÊS
2018,2058,100.0,0.0,0.0,0.0,0.0,UNNESA,MÚSICA - CORDAS
2018,2058,102.0,29.0,13.0,0.0,0.0,UNNESA,PEDAGOGIA
2018,2058,100.0,28.0,4.0,0.0,0.0,UNNESA,RADIOLOGIA
2018,3991,120.0,0.0,0.0,0.0,0.0,FATESM,SISTEMAS PARA INTERNET
2018,4594,141.0,95.0,41.0,0.0,0.0,FCR,DIREITO
2018,4594,80.0,7.0,3.0,0.0,0.0,FCR,FILOSOFIA
2018,12758,120.0,68.0,96.0,0.0,0.0,FAEC-PVH,ENGENHARIA CIVIL
2018,12758,80.0,53.0,14.0,0.0,0.0,FAEC-PVH,ENGENHARIA DE PRODUÇÃO
2018,12758,80.0,72.0,12.0,1.0,0.0,FAEC-PVH,ENGENHARIA MECÂNICA
2018,18671,245.0,12.0,5.0,0.0,0.0,,ADMINISTRAÇÃO
2018,18671,249.0,12.0,9.0,0.0,0.0,,CIÊNCIAS CONTÁBEIS
2018,18671,247.0,16.0,7.0,0.0,0.0,,GESTÃO COMERCIAL
2018,18671,249.0,16.0,9.0,0.0,0.0,,LOGÍSTICA
2018,19943,100.0,45.0,7.0,0.0,0.0,SAPIENS,CIÊNCIAS CONTÁBEIS
2018,19943,100.0,13.0,1.0,0.0,0.0,SAPIENS,COMÉRCIO EXTERIOR
2018,19943,100.0,19.0,4.0,0.0,0.0,SAPIENS,GESTÃO DE RECURSOS HUMANOS
